cashDelta,workingCapitalDelta,netIncomeDelta,totalRevenueDelta,cashFlowDelta,EBITDADelta,debtDelta,EBITDAtoSalesDelta,OpIncometoSalesDelta,treasuryStockDelta,dividends,avgCash,avgDebt,sharesOutstanding,ticker,fiscalDateEnding1,fiscalDateEnding2,reportedDate,reportedEPS,surprisePercentage,offset_date,next_unadjusted_open,next_adjusted_close,AnnualizedVolatility,day,marketCap,dividendYield,adjusted_close_change,mc_change,avgDividendYield,volAdjusted_close_change,volAdjusted_mc_change
334.7696930378666,434.65899475376546,271.72774869109946,84.8876096936978,219.1244761581153,236.88134517766497,-78.92672756155679,82.20871898110116,3.838372885763829,14.225793163930142,3974000000,33645000000.0,31832750000.0,3943000000,XOM,2024-03-31,2024-03-31,2024-04-26,2.06,0.9804,2024-04-29,119.11,117.322803068622,52.435025549317146,3099,469650730000.0,0.008461607203293392,126.92955208517279,92.6761317207722,5.1753018553309476,2.420701635127281,1.7674470594775769
55.37107139713003,-35.222840069715325,154.555077737347,6.207769261991739,-23.367144977733794,111.52030637691486,1.0625332953857156,99.15709354100048,78.59514919682272,96.82316851245255,2869000000,13730500000.0,22060750000.0,2408200000,JNJ,2024-03-31,2024-03-31,2024-05-01,2.5,2.8807,2024-05-02,149.89,148.05634319061,39.75182442960939,3102,360965097999.99994,0.007948136858372938,-6.2833204481683556,-19.81359901812145,3.1252710306766964,-0.15806369992639094,-0.4984324443575266
-70.24045783911018,25.468424705065928,0.7043207368278477,7.414220021223912,13.002266639192253,4.840531850178152,-99.90705239920995,-2.3960404595753126,-4.958351715226704,37.509492355966934,2229000000,39800500000.0,3224000000.0,992000000,HD,2024-04-28,2024-04-30,2024-05-14,3.63,0.8333,2024-05-15,348.0,340.403286968591,46.157969467441276,3111,345216000000.0,0.006456827030033371,13.540459828962986,2.5468461711756674,2.78399784772458,0.2933504221522158,0.05517673763730338
-36.53655790842569,-88.65635307051987,6.528169014084508,12.274609322826233,-4.5130142737195635,12.185612300933553,5.959468880466052,-0.07926727372239703,-6.486007751238899,17.856028248637948,2285000000,32028250000.0,8174250000.0,2360500000,PG,2024-03-31,2024-03-31,2024-04-19,1.52,7.8014,2024-04-22,161.68,161.5,35.89794401951102,3094,381645640000.0,0.005987229409983565,20.168231389226783,10.163292181045232,2.925453733759033,0.561821350500326,0.2831162747237375
141.4839010732618,179.96670767894622,-61.29032258064516,102.63968323801144,-34.12322274881517,125.5846585594013,455.11811023622045,11.323041447138333,-84.50866816464244,3226.241134751773,0,2467500000.0,3881250000.0,1618000000,AMD,2024-03-31,2024-03-31,2024-04-30,0.62,1.6393,2024-05-01,145.51,146.16,121.10870511462633,3101,235435180000.0,0.0,41.97183098591549,100.96635520113522,0.06595830417170366,0.34656328747128634,0.8336837150192722
-20.31949835771872,97.33975701717638,-67.18838929994308,46.694698616718824,39.807709270530125,-71.0422469823584,14.926179180617986,-80.25985036221256,27.21094269177769,1.2746377067099186,1950000000,35275000000.0,6671250000.0,2533000000,MRK,2024-03-31,2024-03-31,2024-05-28,1.91,10.4046,2024-05-29,125.98,124.53,45.252720480497395,3120,319107340000.0,0.006110796448618199,77.70647530633148,63.759261666449994,3.4175535999196414,1.717166934523212,1.408959748484699
64.82513780324498,13.899667405764967,16.165923628610194,8.383305110070724,18.638069705093834,26.162293211637195,-96.8944099378882,16.40380691796646,-0.5484069393117988,159.49618826648987,2772000000,14812500000.0,13231750000.0,1769000000,ABBV,2024-03-31,2024-03-31,2024-04-26,2.31,3.5874,2024-04-29,161.27,162.64,46.19765110574943,3099,285286630000.0,0.009716543673988507,56.02240876657266,39.4224950289617,4.7175162721935315,1.2126679046589126,0.8533441438120098
-65.94912789431977,-112.41344986859222,-17.045985970381917,-21.08012101690323,52.60931850740159,9.05692750781298,26.1103085921457,38.18689145629713,25.255897090740042,0.0,1099000000,89047750000.0,9775750000.0,2747000000,ORCL,2024-02-29,2024-02-29,2024-03-11,1.41,2.1739,2024-03-12,128.0,125.113884979374,83.26662497509281,3066,351616000000.0,0.003125568802329814,68.9647717961019,62.296896937759385,1.7855376399736471,0.8282402681354148,0.7481616668910742
40.59515878303353,-56.48194854795705,23.14272850067537,54.399275768418335,111.96110210696921,61.52841280209014,212.36015739526272,4.617338389828142,330.50699594908815,138599999900.0,388000000,9425750000.0,7913750000.0,970000000,CRM,2024-04-30,2024-04-30,2024-05-29,2.44,2.521,2024-05-30,219.11,234.44,71.10533326040036,3121,212536700000.0,0.0018255670667701154,-11.92444181995374,-14.95585390426075,0.3353614195140187,-0.16770108897857658,-0.2103337853644502
5.770612745929574,-2.010864996216868,14.105954226315308,14.67481479750415,90.17017196956078,270.00445495356564,62.902529696220654,222.6553760796819,40.50356633002404,0.0,2519000000,335072000000.0,342939000000.0,7866868200,BAC,2024-03-31,2024-03-31,2024-04-16,0.77,10.0,2024-04-17,35.54,35.5554872563718,58.82702572334925,3091,279588495828.0,0.009009669702395993,1.220810170503274,-16.0057115330303,3.558398937620714,0.020752539423707726,-0.2720809243068261
-9.321075665806891,0.50422043855714,71.18928940158439,32.36094738611804,165.71548119144242,35.3366348016594,-10.014689501920627,2.248161164078709,6.455305999008957,89340559900.0,0,14765234250.0,7289428000.0,430964991,NFLX,2024-03-31,2024-03-31,2024-04-18,5.28,16.8142,2024-04-19,550.66,554.6,85.174009299174,3093,237315181944.06,0.0,8.368993883971324,5.092729389591896,0.0,0.09825760173593806,0.05979205900362945
72.66128485177397,-16.582851395524266,-13.744160977362558,45.70969156556059,11.41885325558795,28.38468720821662,396.1218836565097,-11.890083748855348,-13.801550320723408,108.35236315825894,0,3379500000.0,6363000000.0,453000000,ADBE,2024-03-01,2024-02-29,2024-03-14,4.48,2.2831,2024-03-15,495.55,513.86,89.39963646566065,3069,224484150000.0,0.0,-9.42804265444611,-16.850709965429306,0.0,-0.10545951893291558,-0.18848745511288342
